Row ID,Order ID,Order Date,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Year,Month,Day of Week,Month Name,OID_Number,Profit Margin (%),Avg Price,Discount Level,Profit Category
5584,AMER-2020-116673,2020-12-15,United States,Seattle,AMER,NAMER,Conocophillips,1024,Energy,SMB,SaaS Connector Pack,PFNPL5F9NX,6.16,2,0.0,1.9712,2020,12,Tuesday,December,116673,32.0,3.08,No Discount,Profit
5585,EMEA-2023-105333,2023-12-01,United Kingdom,London,EMEA,UKIR,Exxon Mobil,1034,Energy,ENTERPRISE,Marketing Suite - Gold,NEEPPLEGII,83.56,4,0.0,1.6712,2023,12,Friday,December,105333,2.0,20.89,No Discount,Profit
5586,EMEA-2023-105333,2023-12-01,United Kingdom,London,EMEA,UKIR,Exxon Mobil,1034,Energy,ENTERPRISE,Site Analytics,HQBO2HCBET,546.06,3,0.0,163.818,2023,12,Friday,December,105333,30.000000000000004,182.01999999999998,No Discount,Profit
5587,EMEA-2023-105333,2023-12-01,United Kingdom,London,EMEA,UKIR,Exxon Mobil,1034,Energy,ENTERPRISE,Marketing Suite - Gold,11XHJEVJMD,269.49,3,0.0,5.3898,2023,12,Friday,December,105333,2.0,89.83,No Discount,Profit
5588,AMER-2021-149993,2021-03-19,United States,Roswell,AMER,NAMER,General Electric,1040,Finance,SMB,Storage,S934VB9S2F,10.9,5,0.0,3.597,2021,3,Friday,March,149993,32.99999999999999,2.18,No Discount,Profit
5589,EMEA-2020-168158,2020-07-19,Netherlands,The Hague,EMEA,EU-WEST,Home Depot,1047,Retail,ENTERPRISE,ContactMatcher,N4EXN81HV9,6.096,2,0.2,2.2098,2020,7,Sunday,July,168158,36.25,3.048,Low (0–20%),Profit
5590,AMER-2022-115224,2022-12-09,United States,Los Angeles,AMER,NAMER,Bnp Paribas,1065,Finance,SMB,Marketing Suite - Gold,TFEKH9KK86,34.05,3,0.0,9.534,2022,12,Friday,December,115224,28.000000000000004,11.35,No Discount,Profit
5591,AMER-2022-115224,2022-12-09,United States,Los Angeles,AMER,NAMER,Bnp Paribas,1065,Finance,SMB,Marketing Suite - Gold,A14I0HHM97,352.38,2,0.0,81.0474,2022,12,Friday,December,115224,23.0,176.19,No Discount,Profit
5592,AMER-2020-164742,2020-10-13,Argentina,Buenos Aires,AMER,LATAM,Siemens,1043,Manufacturing,STRATEGIC,FinanceHub,UVE4D9ST5V,245.98,2,0.0,27.0578,2020,10,Tuesday,October,164742,11.0,122.99,No Discount,Profit
5593,AMER-2020-164742,2020-10-13,Argentina,Buenos Aires,AMER,LATAM,Siemens,1043,Manufacturing,STRATEGIC,ContactMatcher,QG2DS7XZLF,18.94,1,0.0,9.47,2020,10,Tuesday,October,164742,50.0,18.94,No Discount,Profit
5594,AMER-2023-108014,2023-11-20,Mexico,Tijuana,AMER,LATAM,Panasonic,1091,Tech,SMB,ContactMatcher,7Y9QBCSQMC,59.913,7,0.7,-45.9333,2023,11,Monday,November,108014,-76.66666666666667,8.559,High (>30%),Loss
5595,APJ-2023-160325,2023-09-25,South Korea,Busan,APJ,APAC,Mitsubishi,1050,Manufacturing,STRATEGIC,Site Analytics,1V8P2U7ZBD,391.98,2,0.0,109.7544,2023,9,Monday,September,160325,27.999999999999996,195.99,No Discount,Profit
5596,APJ-2023-160325,2023-09-25,South Korea,Busan,APJ,APAC,Mitsubishi,1050,Manufacturing,STRATEGIC,Site Analytics,FNGY1NYDI2,437.85,3,0.0,131.355,2023,9,Monday,September,160325,29.999999999999993,145.95000000000002,No Discount,Profit
5597,EMEA-2021-159779,2021-09-25,Greece,Athens,EMEA,EU-EAST,Bnp Paribas,1065,Finance,SMB,ContactMatcher,24KJE2ZDZF,68.62,2,0.0,32.2514,2021,9,Saturday,September,159779,46.99999999999999,34.31,No Discount,Profit
5598,APJ-2023-151176,2023-02-14,China,Beijing,APJ,APAC,Philip Morris International,1075,Consumer Products,SMB,Support,0A7W98L0HJ,25.02,3,0.0,6.5052,2023,2,Tuesday,February,151176,26.0,8.34,No Discount,Profit
5599,APJ-2023-151176,2023-02-14,China,Beijing,APJ,APAC,Philip Morris International,1075,Consumer Products,SMB,ChatBot Plugin,Y4ZT0Y12UG,10.71,3,0.0,2.7846,2023,2,Tuesday,February,151176,26.0,3.5700000000000003,No Discount,Profit
5600,AMER-2020-108903,2020-10-03,Mexico,Mexico City,AMER,LATAM,Verizon Communications,1094,Communications,SMB,ChatBot Plugin,DXDHVHOII0,55.984,2,0.2,4.1988,2020,10,Saturday,October,108903,7.5,27.992,Low (0–20%),Profit
5601,AMER-2020-108903,2020-10-03,Mexico,Mexico City,AMER,LATAM,Verizon Communications,1094,Communications,SMB,SaaS Connector Pack - Gold,9NJQWWCUNF,14.48,5,0.2,4.887,2020,10,Saturday,October,108903,33.75,2.896,Low (0–20%),Profit
5602,AMER-2020-108903,2020-10-03,Mexico,Mexico City,AMER,LATAM,Verizon Communications,1094,Communications,SMB,Data Smasher,Q8JAVUOF9K,142.488,3,0.2,-3.5622,2020,10,Saturday,October,108903,-2.5,47.496,Low (0–20%),Loss
5603,APJ-2022-117919,2022-08-28,Japan,Tokyo,APJ,JAPN,Johnson & Johnson,1055,Healthcare,STRATEGIC,Marketing Suite - Gold,EFLISNPEDK,14.16,1,0.2,1.062,2022,8,Sunday,August,117919,7.5,14.16,Low (0–20%),Profit
5604,APJ-2022-117919,2022-08-28,Japan,Tokyo,APJ,JAPN,Johnson & Johnson,1055,Healthcare,STRATEGIC,Support,P4MD790BU7,79.92,5,0.2,27.972,2022,8,Sunday,August,117919,35.0,15.984,Low (0–20%),Profit
5605,EMEA-2021-142475,2021-12-03,United Kingdom,London,EMEA,UKIR,Bosch,1076,Tech,STRATEGIC,ContactMatcher,YKABQQM339,590.352,6,0.2,206.6232,2021,12,Friday,December,142475,35.0,98.392,Low (0–20%),Profit
5606,EMEA-2022-134516,2022-09-21,Sweden,Malmö,EMEA,NOR,American Express,1005,Finance,STRATEGIC,SaaS Connector Pack,OW4BX96YA2,17.088,2,0.2,1.068,2022,9,Wednesday,September,134516,6.25,8.544,Low (0–20%),Profit
5607,EMEA-2022-134516,2022-09-21,Sweden,Malmö,EMEA,NOR,American Express,1005,Finance,STRATEGIC,FinanceHub,K2MSVZ7XTE,98.392,1,0.2,-11.0691,2022,9,Wednesday,September,134516,-11.250000000000002,98.392,Low (0–20%),Loss
5608,EMEA-2023-105193,2023-03-26,United Kingdom,London,EMEA,UKIR,Aetna,1002,Healthcare,SMB,ChatBot Plugin,7EDXJMIVDQ,11.05,5,0.0,2.9835,2023,3,Sunday,March,105193,26.999999999999996,2.21,No Discount,Profit
5609,AMER-2021-168634,2021-12-06,United States,Los Angeles,AMER,NAMER,China National Petroleum,1023,Energy,SMB,OneView,6QMS3ZAFJI,7.78,2,0.0,2.0228,2021,12,Monday,December,168634,26.0,3.89,No Discount,Profit
5610,EMEA-2023-117198,2023-09-01,Czech Republic,Prague,EMEA,EU-EAST,Toyota Motor,1087,Manufacturing,SMB,Data Smasher,KI895K7737,659.9,2,0.0,217.767,2023,9,Friday,September,117198,33.0,329.95,No Discount,Profit
5611,AMER-2021-145828,2021-10-05,Mexico,Guadalajara,AMER,LATAM,Gazprom,1027,Energy,SMB,Data Smasher,T0C38KKZKC,53.04,3,0.2,-4.641,2021,10,Tuesday,October,145828,-8.75,17.68,Low (0–20%),Loss
5612,AMER-2023-121027,2023-08-19,Canada,Toronto,AMER,NAMER,Valero Energy,1093,Energy,STRATEGIC,Data Smasher,FXVO2SVT0F,843.9,2,0.0,371.316,2023,8,Saturday,August,121027,44.0,421.95,No Discount,Profit
5613,AMER-2023-121027,2023-08-19,Canada,Toronto,AMER,NAMER,Valero Energy,1093,Energy,STRATEGIC,Data Smasher,JGQQKWPRAK,1496.16,9,0.0,224.424,2023,8,Saturday,August,121027,15.0,166.24,No Discount,Profit
5614,EMEA-2022-147431,2022-02-02,United Kingdom,London,EMEA,UKIR,Valero Energy,1093,Energy,SMB,Marketing Suite - Gold,87MEP1T4FC,117.96,2,0.0,5.898,2022,2,Wednesday,February,147431,5.0,58.98,No Discount,Profit
5615,EMEA-2022-158001,2022-08-24,United Kingdom,London,EMEA,UKIR,China National Petroleum,1023,Energy,STRATEGIC,ChatBot Plugin,IKH0NLQI76,21.3,5,0.0,8.733,2022,8,Wednesday,August,158001,41.0,4.26,No Discount,Profit
5616,EMEA-2022-158001,2022-08-24,United Kingdom,London,EMEA,UKIR,China National Petroleum,1023,Energy,STRATEGIC,OneView,33RUXFOW9P,1040.8,5,0.0,281.016,2022,8,Wednesday,August,158001,27.0,208.16,No Discount,Profit
5617,EMEA-2022-158001,2022-08-24,United Kingdom,London,EMEA,UKIR,China National Petroleum,1023,Energy,STRATEGIC,ChatBot Plugin,MLHQGRCCGT,29.34,6,0.0,7.9218,2022,8,Wednesday,August,158001,27.0,4.89,No Discount,Profit
5618,EMEA-2023-125745,2023-07-01,South Africa,Cape Town,EMEA,MEA,Phillips 66,1056,Energy,STRATEGIC,SaaS Connector Pack,9GNWVPDV2J,19.52,2,0.2,5.368,2023,7,Saturday,July,125745,27.500000000000004,9.76,Low (0–20%),Profit
5619,AMER-2021-101154,2021-09-18,United States,Seattle,AMER,NAMER,Allianz,1080,Finance,SMB,Marketing Suite - Gold,0F0N0Q0T5D,443.92,4,0.0,8.8784,2021,9,Saturday,September,101154,1.9999999999999998,110.98,No Discount,Profit
5620,EMEA-2022-124163,2022-09-26,Italy,Palermo,EMEA,EU,Fannie Mae,1035,Finance,STRATEGIC,Data Smasher,6K9SLCDOFO,499.95,5,0.0,174.9825,2022,9,Monday,September,124163,35.0,99.99,No Discount,Profit
5621,EMEA-2022-124163,2022-09-26,Italy,Palermo,EMEA,EU,Fannie Mae,1035,Finance,STRATEGIC,ChatBot Plugin,57447WDULZ,3.04,1,0.0,1.0336,2022,9,Monday,September,124163,34.0,3.04,No Discount,Profit
5622,EMEA-2022-124163,2022-09-26,Italy,Palermo,EMEA,EU,Fannie Mae,1035,Finance,STRATEGIC,FinanceHub,XGFUGU8O3T,201.96,2,0.0,50.49,2022,9,Monday,September,124163,25.0,100.98,No Discount,Profit
5623,EMEA-2022-124163,2022-09-26,Italy,Palermo,EMEA,EU,Fannie Mae,1035,Finance,STRATEGIC,SaaS Connector Pack,4XUI8HUMEU,68.64,11,0.0,17.16,2022,9,Monday,September,124163,25.0,6.24,No Discount,Profit
5624,AMER-2022-121748,2022-10-25,United States,New York City,AMER,NAMER,Tyson Foods,1088,Consumer Products,STRATEGIC,Data Smasher,IQXAO3IIYQ,100.0,4,0.0,21.0,2022,10,Tuesday,October,121748,21.0,25.0,No Discount,Profit
5625,AMER-2022-121748,2022-10-25,United States,New York City,AMER,NAMER,Tyson Foods,1088,Consumer Products,STRATEGIC,Data Smasher,FM3I8BWMMA,359.98,2,0.0,21.5988,2022,10,Tuesday,October,121748,6.0,179.99,No Discount,Profit
5626,AMER-2020-126683,2020-09-29,Canada,Toronto,AMER,NAMER,Mitsubishi,1050,Manufacturing,ENTERPRISE,SaaS Connector Pack,H3RA8BHYX8,6.16,2,0.0,2.9568,2020,9,Tuesday,September,126683,48.0,3.08,No Discount,Profit
5627,AMER-2020-126683,2020-09-29,Canada,Toronto,AMER,NAMER,Mitsubishi,1050,Manufacturing,ENTERPRISE,ContactMatcher,X20GA5GX5T,2348.82,9,0.0,399.2994,2020,9,Tuesday,September,126683,17.0,260.98,No Discount,Profit
5628,EMEA-2023-148810,2023-06-27,Germany,Hamburg,EMEA,EU-WEST,Amerisourcebergen,1007,Healthcare,STRATEGIC,FinanceHub,MNQ7EMGOIB,13.872,6,0.2,4.6818,2023,6,Tuesday,June,148810,33.75,2.312,Low (0–20%),Profit
5629,EMEA-2023-148810,2023-06-27,Germany,Hamburg,EMEA,EU-WEST,Amerisourcebergen,1007,Healthcare,STRATEGIC,FinanceHub,D6FNW4VU3R,273.552,3,0.2,-13.6776,2023,6,Tuesday,June,148810,-5.0,91.18400000000001,Low (0–20%),Loss
5630,EMEA-2022-146066,2022-08-22,France,Paris,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,ENTERPRISE,ContactMatcher,5I9YKE4TK1,815.292,9,0.4,-339.705,2022,8,Monday,August,146066,-41.666666666666664,90.58800000000001,High (>30%),Loss
5631,EMEA-2020-127614,2020-02-12,Spain,Valencia,EMEA,EU-WEST,Walgreens,1095,Retail,SMB,Data Smasher,OKMLY28YRH,234.45,3,0.0,103.158,2020,2,Wednesday,February,127614,44.0,78.14999999999999,No Discount,Profit
5632,EMEA-2020-127614,2020-02-12,Spain,Valencia,EMEA,EU-WEST,Walgreens,1095,Retail,SMB,ContactMatcher,8UV9OSKVOL,1256.22,6,0.0,75.3732,2020,2,Wednesday,February,127614,6.0,209.37,No Discount,Profit
5633,EMEA-2020-127614,2020-02-12,Spain,Valencia,EMEA,EU-WEST,Walgreens,1095,Retail,SMB,ContactMatcher,CJBA5TEOJB,17.46,2,0.0,8.2062,2020,2,Wednesday,February,127614,47.0,8.73,No Discount,Profit
5634,EMEA-2022-101742,2022-09-24,United Kingdom,London,EMEA,UKIR,Unitedhealth Group,1092,Healthcare,ENTERPRISE,ContactMatcher,2KD0GMK6Z1,10.528,7,0.2,3.6848,2022,9,Saturday,September,101742,35.0,1.504,Low (0–20%),Profit
5635,AMER-2021-134943,2021-12-05,Brazil,Brasília,AMER,LATAM,Philip Morris International,1075,Consumer Products,ENTERPRISE,ContactMatcher,SUXY7M28YJ,152.8,5,0.0,76.4,2021,12,Sunday,December,134943,50.0,30.560000000000002,No Discount,Profit
5636,AMER-2023-123022,2023-09-04,United States,Cleveland,AMER,NAMER,Valero Energy,1093,Energy,ENTERPRISE,ContactMatcher,3KOQZAX0YT,82.56,5,0.2,28.896,2023,9,Monday,September,123022,35.0,16.512,Low (0–20%),Profit
5637,AMER-2023-123022,2023-09-04,United States,Cleveland,AMER,NAMER,Valero Energy,1093,Energy,ENTERPRISE,Data Smasher,DMR196Q63A,284.97,3,0.0,85.491,2023,9,Monday,September,123022,30.0,94.99000000000001,No Discount,Profit
5638,AMER-2023-113208,2023-03-27,Brazil,São Paulo,AMER,LATAM,Philip Morris International,1075,Consumer Products,STRATEGIC,SaaS Connector Pack,DJB09G8BT8,60.84,3,0.0,23.1192,2023,3,Monday,March,113208,37.99999999999999,20.28,No Discount,Profit
5639,AMER-2020-154893,2020-12-21,United States,Seattle,AMER,NAMER,Honda Motor,1045,Manufacturing,SMB,FinanceHub,W2JG4OD61P,1325.76,6,0.2,149.148,2020,12,Monday,December,154893,11.25,220.96,Low (0–20%),Profit
5640,AMER-2020-154893,2020-12-21,United States,Seattle,AMER,NAMER,Honda Motor,1045,Manufacturing,SMB,FinanceHub,D9MAK5Y0RL,572.16,3,0.2,35.76,2020,12,Monday,December,154893,6.25,190.72,Low (0–20%),Profit
5641,AMER-2020-147900,2020-09-23,Mexico,Guadalajara,AMER,LATAM,Microsoft,1066,Tech,ENTERPRISE,Support,P81LZHWJIX,28.8,9,0.2,10.08,2020,9,Wednesday,September,147900,35.0,3.2,Low (0–20%),Profit
5642,EMEA-2023-106355,2023-04-03,Saudi Arabia,Jeddah,EMEA,MEA,Fannie Mae,1035,Finance,ENTERPRISE,ChatBot Plugin,VM2IBR2A1R,11.12,4,0.0,2.8912,2023,4,Monday,April,106355,26.0,2.78,No Discount,Profit
5643,EMEA-2022-127985,2022-04-02,Finland,Helsinki,EMEA,NOR,Volkswagen,1046,Manufacturing,ENTERPRISE,SaaS Connector Pack,6VN8NXQRC6,7.04,4,0.0,3.0976,2022,4,Saturday,April,127985,44.0,1.76,No Discount,Profit
5644,EMEA-2021-166604,2021-05-15,Finland,Helsinki,EMEA,NOR,Walt Disney,1097,Communications,STRATEGIC,SaaS Connector Pack - Gold,4EDSGB428V,17.94,3,0.0,8.7906,2021,5,Saturday,May,166604,48.99999999999999,5.98,No Discount,Profit
5645,AMER-2023-120719,2023-03-24,Canada,Toronto,AMER,NAMER,Fedex,1036,Transportation,ENTERPRISE,ContactMatcher,TM7QMYGY87,34.76,5,0.2,11.297,2023,3,Friday,March,120719,32.5,6.952,Low (0–20%),Profit
5646,AMER-2023-127117,2023-04-15,Argentina,Córdoba,AMER,LATAM,Bnp Paribas,1065,Finance,STRATEGIC,SaaS Connector Pack,KCAL1JOGE3,74.45,5,0.0,20.1015,2023,4,Saturday,April,127117,27.0,14.89,No Discount,Profit
5647,EMEA-2021-104241,2021-01-04,Spain,Alicante,EMEA,EU-WEST,China National Petroleum,1023,Energy,STRATEGIC,SaaS Connector Pack,072Q6KWNJE,192.22,14,0.0,69.1992,2021,1,Monday,January,104241,36.00000000000001,13.73,No Discount,Profit
5648,EMEA-2023-168179,2023-11-03,Turkey,Istanbul,EMEA,MEA,Tyson Foods,1088,Consumer Products,SMB,Support,73YYLE2SA8,19.44,3,0.0,9.3312,2023,11,Friday,November,168179,48.00000000000001,6.48,No Discount,Profit
5649,AMER-2023-142342,2023-07-18,United States,Arlington,AMER,NAMER,Nestle,1089,Consumer Products,STRATEGIC,Support,JK0HT09POV,32.4,5,0.0,15.552,2023,7,Tuesday,July,142342,48.0,6.4799999999999995,No Discount,Profit
5650,AMER-2023-142342,2023-07-18,United States,Arlington,AMER,NAMER,Nestle,1089,Consumer Products,STRATEGIC,SaaS Connector Pack - Gold,I7LRDXOQ0O,57.9,5,0.0,28.95,2023,7,Tuesday,July,142342,50.0,11.58,No Discount,Profit
5651,AMER-2023-142342,2023-07-18,United States,Arlington,AMER,NAMER,Nestle,1089,Consumer Products,STRATEGIC,Marketing Suite - Gold,1G4W2IUTK4,10.56,2,0.0,0.0,2023,7,Tuesday,July,142342,0.0,5.28,No Discount,Profit
5652,AMER-2023-142342,2023-07-18,United States,Arlington,AMER,NAMER,Nestle,1089,Consumer Products,STRATEGIC,Marketing Suite,7B8JT1QKUA,1194.165,5,0.15,210.735,2023,7,Tuesday,July,142342,17.647058823529413,238.833,Low (0–20%),Profit
5653,EMEA-2023-109099,2023-10-07,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,STRATEGIC,Support,5PDMW271Z2,40.99,1,0.0,20.0851,2023,10,Saturday,October,109099,49.0,40.99,No Discount,Profit
5654,AMER-2020-134187,2020-11-04,United States,Jacksonville,AMER,NAMER,Huawei,1086,Tech,STRATEGIC,ChatBot Plugin,DMNIMO9AFG,2.94,1,0.0,0.7938,2020,11,Wednesday,November,134187,26.999999999999996,2.94,No Discount,Profit
5655,EMEA-2022-145261,2022-12-19,Belgium,Brussels,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,ENTERPRISE,ContactMatcher,31KGMF2X5D,45.24,4,0.7,-30.16,2022,12,Monday,December,145261,-66.66666666666666,11.31,High (>30%),Loss
5656,EMEA-2022-145261,2022-12-19,Belgium,Brussels,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,ENTERPRISE,ChatBot Plugin,7DITDNWTNM,18.688,4,0.2,2.336,2022,12,Monday,December,145261,12.5,4.672,Low (0–20%),Profit
5657,EMEA-2022-145261,2022-12-19,Belgium,Brussels,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,ENTERPRISE,Support,P91ZQP96SR,11.648,2,0.2,3.7856,2022,12,Monday,December,145261,32.5,5.824,Low (0–20%),Profit
5658,EMEA-2022-145261,2022-12-19,Belgium,Brussels,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,ENTERPRISE,Data Smasher,JJCH00PRDE,112.776,3,0.2,-8.4582,2022,12,Monday,December,145261,-7.5,37.592,Low (0–20%),Loss
5659,EMEA-2022-145261,2022-12-19,Belgium,Brussels,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,ENTERPRISE,ContactMatcher,PBFTSP41PT,377.45,5,0.5,-264.215,2022,12,Monday,December,145261,-70.0,75.49,High (>30%),Loss
5660,EMEA-2022-145261,2022-12-19,Belgium,Brussels,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,ENTERPRISE,FinanceHub,X96F01UH2O,15.936,4,0.2,5.1792,2022,12,Monday,December,145261,32.5,3.984,Low (0–20%),Profit
5661,EMEA-2022-145261,2022-12-19,Belgium,Brussels,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,ENTERPRISE,Site Analytics,MYXAW17S2E,28.68,3,0.2,-7.17,2022,12,Monday,December,145261,-25.0,9.56,Low (0–20%),Loss
5662,EMEA-2022-108875,2022-09-25,Russia,St Petersburg,EMEA,EU-EAST,State Farm Insurance Cos.,1082,Finance,ENTERPRISE,SaaS Connector Pack,BPG9BXINYB,21.44,2,0.2,7.504,2022,9,Sunday,September,108875,35.0,10.72,Low (0–20%),Profit
5663,EMEA-2022-108875,2022-09-25,Russia,St Petersburg,EMEA,EU-EAST,State Farm Insurance Cos.,1082,Finance,ENTERPRISE,Marketing Suite - Gold,IUHBHSOTUX,511.056,9,0.2,-95.823,2022,9,Sunday,September,108875,-18.75,56.784,Low (0–20%),Loss
5664,AMER-2022-141957,2022-07-22,Mexico,Monterrey,AMER,LATAM,Unitedhealth Group,1092,Healthcare,STRATEGIC,ChatBot Plugin,NKM5A7BUWP,18.656,2,0.2,1.3992,2022,7,Friday,July,141957,7.500000000000001,9.328,Low (0–20%),Profit
5665,AMER-2022-141957,2022-07-22,Mexico,Monterrey,AMER,LATAM,Unitedhealth Group,1092,Healthcare,STRATEGIC,ContactMatcher,3Y1SW21E9T,11.088,7,0.7,-8.1312,2022,7,Friday,July,141957,-73.33333333333334,1.5839999999999999,High (>30%),Loss
5666,AMER-2022-141957,2022-07-22,Mexico,Monterrey,AMER,LATAM,Unitedhealth Group,1092,Healthcare,STRATEGIC,Marketing Suite - Gold,2EUF51YK2Y,66.688,1,0.2,4.168,2022,7,Friday,July,141957,6.25,66.688,Low (0–20%),Profit
5667,AMER-2022-141957,2022-07-22,Mexico,Monterrey,AMER,LATAM,Unitedhealth Group,1092,Healthcare,STRATEGIC,Marketing Suite - Gold,M7XOQDM5MG,99.488,2,0.2,8.7052,2022,7,Friday,July,141957,8.75,49.744,Low (0–20%),Profit
5668,AMER-2022-142405,2022-06-12,Canada,Toronto,AMER,NAMER,Honda Motor,1045,Manufacturing,SMB,FinanceHub,BZAKPWYT43,14.62,2,0.0,6.8714,2022,6,Sunday,June,142405,47.0,7.31,No Discount,Profit
5669,AMER-2022-142405,2022-06-12,Canada,Toronto,AMER,NAMER,Honda Motor,1045,Manufacturing,SMB,ContactMatcher,ER4PLSZQTR,53.984,14,0.2,17.5448,2022,6,Sunday,June,142405,32.49999999999999,3.8560000000000003,Low (0–20%),Profit
5670,AMER-2022-142405,2022-06-12,Canada,Toronto,AMER,NAMER,Honda Motor,1045,Manufacturing,SMB,Data Smasher,2KZO563QH2,389.97,3,0.0,132.5898,2022,6,Sunday,June,142405,34.0,129.99,No Discount,Profit
5671,APJ-2021-141012,2021-06-09,Taiwan,Taipei,APJ,APAC,Itochu,1032,Finance,SMB,SaaS Connector Pack,SSK67FCJO4,355.36,4,0.0,92.3936,2021,6,Wednesday,June,141012,26.0,88.84,No Discount,Profit
5672,APJ-2021-141012,2021-06-09,Taiwan,Taipei,APJ,APAC,Itochu,1032,Finance,SMB,Site Analytics,M6PE8NWCOO,140.376,3,0.2,8.7735,2021,6,Wednesday,June,141012,6.25,46.792,Low (0–20%),Profit
5673,APJ-2023-127922,2023-10-28,Japan,Aichi,APJ,JAPN,State Farm Insurance Cos.,1082,Finance,STRATEGIC,SaaS Connector Pack - Gold,T9OP8DUU0E,15.84,2,0.2,5.544,2023,10,Saturday,October,127922,35.0,7.92,Low (0–20%),Profit
5674,APJ-2023-127922,2023-10-28,Japan,Aichi,APJ,JAPN,State Farm Insurance Cos.,1082,Finance,STRATEGIC,Support,B62I0N26L8,8.448,2,0.2,2.64,2023,10,Saturday,October,127922,31.25,4.224,Low (0–20%),Profit
5675,AMER-2022-146318,2022-01-22,Canada,Toronto,AMER,NAMER,Safeway,1079,Retail,SMB,Support,7KUDSQNL5D,12.96,2,0.0,6.2208,2022,1,Saturday,January,146318,47.99999999999999,6.48,No Discount,Profit
5676,AMER-2020-135993,2020-05-28,Canada,Toronto,AMER,NAMER,Phillips 66,1056,Energy,STRATEGIC,Site Analytics,4ORXYP0J7H,57.408,6,0.2,5.7408,2020,5,Thursday,May,135993,10.0,9.568,Low (0–20%),Profit
5677,AMER-2020-135993,2020-05-28,Canada,Toronto,AMER,NAMER,Phillips 66,1056,Energy,STRATEGIC,Data Smasher,OV3EO1M8J4,27.6,4,0.0,2.208,2020,5,Thursday,May,135993,8.0,6.9,No Discount,Profit
5678,APJ-2020-126802,2020-12-29,Australia,Sydney,APJ,ANZ,Volkswagen,1046,Manufacturing,SMB,SaaS Connector Pack,UBUGTUWCF9,38.976,3,0.6,-50.6688,2020,12,Tuesday,December,126802,-130.0,12.991999999999999,High (>30%),Loss
5679,AMER-2022-143924,2022-07-29,Brazil,Belo Horizonte,AMER,LATAM,Home Depot,1047,Retail,ENTERPRISE,Storage,LT17IU6QOE,20.44,7,0.0,9.198,2022,7,Friday,July,143924,45.0,2.9200000000000004,No Discount,Profit
5680,AMER-2022-143924,2022-07-29,Brazil,Belo Horizonte,AMER,LATAM,Home Depot,1047,Retail,ENTERPRISE,Support,U85D4J5LPL,109.92,2,0.0,53.8608,2022,7,Friday,July,143924,49.0,54.96,No Discount,Profit
5681,APJ-2022-141551,2022-09-25,Singapore,Singapore,APJ,APAC,Walt Disney,1097,Communications,SMB,ContactMatcher,BKFW9PRWRS,6.38,1,0.0,2.9348,2022,9,Sunday,September,141551,46.0,6.38,No Discount,Profit
5682,APJ-2022-141551,2022-09-25,Singapore,Singapore,APJ,APAC,Walt Disney,1097,Communications,SMB,Support,L54RNTVIFV,6.48,1,0.0,3.1104,2022,9,Sunday,September,141551,47.99999999999999,6.48,No Discount,Profit
5683,EMEA-2020-164315,2020-04-02,Finland,Espoo,EMEA,NOR,Cigna,1038,Healthcare,SMB,Support,5CAI7OFWBB,15.84,3,0.0,7.128,2020,4,Thursday,April,164315,45.0,5.28,No Discount,Profit
5684,EMEA-2020-164315,2020-04-02,Finland,Espoo,EMEA,NOR,Cigna,1038,Healthcare,SMB,Site Analytics,E1EOA6X97H,1049.93,7,0.0,293.9804,2020,4,Thursday,April,164315,27.999999999999996,149.99,No Discount,Profit
5685,EMEA-2020-164315,2020-04-02,Finland,Espoo,EMEA,NOR,Cigna,1038,Healthcare,SMB,OneView,FGNYNQ4IPC,154.9,5,0.0,40.274,2020,4,Thursday,April,164315,26.0,30.98,No Discount,Profit
5686,AMER-2021-131072,2021-11-05,Canada,Toronto,AMER,NAMER,Target,1085,Retail,SMB,ContactMatcher,4WWNQRJQD6,98.352,3,0.2,35.6526,2021,11,Friday,November,131072,36.25,32.784,Low (0–20%),Profit
5687,EMEA-2020-131541,2020-07-28,Germany,Cologne,EMEA,EU-WEST,Banco Santander,1101,Finance,SMB,Storage,R4SY47CEX2,14.32,5,0.2,5.191,2020,7,Tuesday,July,131541,36.25,2.864,Low (0–20%),Profit
5688,EMEA-2020-131541,2020-07-28,Germany,Cologne,EMEA,EU-WEST,Banco Santander,1101,Finance,SMB,SaaS Connector Pack,G0HNGC97HU,129.888,6,0.2,12.9888,2020,7,Tuesday,July,131541,10.0,21.648,Low (0–20%),Profit
5689,EMEA-2020-131541,2020-07-28,Germany,Cologne,EMEA,EU-WEST,Banco Santander,1101,Finance,SMB,SaaS Connector Pack - Gold,SC2954HLDX,48.944,7,0.2,16.5186,2020,7,Tuesday,July,131541,33.75,6.992,Low (0–20%),Profit
